"row_id","script","episode","character","location_det","type"
266,"LORELAI: This is it. She can finally go to Harvard like she's always wanted and get the education that I never got and get to do all the things that I never got to do and then I can resent her for it and we can finally have a normal mother-daughter relationship.",1,"LORELAI","Lorelai's House","dialogue"
267,"SOOKIE: Oh, good.",1,"SOOKIE","Lorelai's House","dialogue"
268,"[They giggle again. Rory walks in]",1,NA,"Lorelai's House","stage direction"
269,"RORY: Mom?",1,"RORY","Lorelai's House","dialogue"
270,"LORELAI: Oh!",1,"LORELAI","Lorelai's House","dialogue"
271,"RORY: You're happy.",1,"RORY","Lorelai's House","dialogue"
272,"LORELAI: Yeah.",1,"LORELAI","Lorelai's House","dialogue"
273,"RORY: Did you do something slutty?",1,"RORY","Lorelai's House","dialogue"
274,"LORELAI: I'm not that happy.",1,"LORELAI","Lorelai's House","dialogue"
275,"[Lorelai and Sookie giggle.]",1,NA,"Lorelai's House","stage direction"
276,"LORELAI: Here. [hands Rory a gift bag.]",1,"LORELAI","Lorelai's House","dialogue"
277,"RORY: What's going on?",1,"RORY","Lorelai's House","dialogue"
278,"LORELAI: Open it.",1,"LORELAI","Lorelai's House","dialogue"
279,"[Rory pulls out a plaid skirt.]",1,NA,"Lorelai's House","stage direction"
280,"RORY: I'm gonna be in a Britney Spears video?",1,"RORY","Lorelai's House","dialogue"
281,"SOOKIE: You're going to Chilton! Oh, sorry.",1,"SOOKIE","Lorelai's House","dialogue"
282,"RORY: Mom?",1,"RORY","Lorelai's House","dialogue"
283,"LORELAI: You did it, babe. You got in.",1,"LORELAI","Lorelai's House","dialogue"
284,"RORY: How did this happen? You didn't. . .with the principal, did you?",1,"RORY","Lorelai's House","dialogue"
285,"LORELAI: No, honey, that was a joke. They have an open spot. You're gonna start on Monday.",1,"LORELAI","Lorelai's House","dialogue"
286,"RORY: Really?",1,"RORY","Lorelai's House","dialogue"
287,"LORELAI: Really.",1,"LORELAI","Lorelai's House","dialogue"
288,"RORY: I don't believe this! Oh my God, I'm going to Chilton!",1,"RORY","Lorelai's House","dialogue"
289,"LORELAI: Yeah.",1,"LORELAI","Lorelai's House","dialogue"
290,"[Lorelai and Rory hug.]",1,NA,"Lorelai's House","stage direction"
291,"RORY: Sookie, I'm going to Chilton!",1,"RORY","Lorelai's House","dialogue"
292,"[Sookie and Rory hug.]",1,NA,"Lorelai's House","stage direction"
293,"SOOKIE: I'll make cookies. Protestants love oatmeal.",1,"SOOKIE","Lorelai's House","dialogue"
294,"RORY: I have to call Lane.",1,"RORY","Lorelai's House","dialogue"
295,"[Rory starts to leave then hugs Lorelai again.]",1,NA,"Lorelai's House","stage direction"
296,"RORY: I love you.",1,"RORY","Lorelai's House","dialogue"
297,"LORELAI: I love you.",1,"LORELAI","Lorelai's House","dialogue"
298,"[Rory leaves.]",1,NA,"Lorelai's House","stage direction"
299,"LORELAI: My girl's going to Chilton",1,"LORELAI","Lorelai's House","dialogue"
300,"SOOKIE: Yeah. Rory's going to Chilton!",1,"SOOKIE","Lorelai's House","dialogue"
301,"[As Lorelai leaves, Sookie starts a little dance and begins to sing.]",1,NA,"Lorelai's House","stage direction"
302,"SOOKIE: Rory's going to Chilton! Rory's going to Chilton! Rory's going to Chilton!",1,"SOOKIE","Lorelai's House","dialogue"
303,"[Sookie tosses a dish towel over her shoulder. It lands on the stove and catches fire. Salvador covers it with a lid.]",1,NA,"Lorelai's House","stage direction"
304,"CUT TO INDEPENDENCE INN LOBBY",1,NA,"The Independence Inn","location"
305,"[The phone is ringing, Michel is ignoring it.]",1,NA,"The Independence Inn","stage direction"
306,"LORELAI: Michel, the phone.",1,"LORELAI","The Independence Inn","dialogue"
307,"MICHEL: Mmhmm. It rings.",1,"MICHEL","The Independence Inn","dialogue"
308,"LORELAI: Can you answer it?",1,"LORELAI","The Independence Inn","dialogue"
309,"MICHEL: No. People are particularly stupid today. I can't talk to any more of them.",1,"MICHEL","The Independence Inn","dialogue"
310,"LORELAI: You know who's really nice to talk to? The people at the unemployment agency.",1,"LORELAI","The Independence Inn","dialogue"
311,"[Michel answers the phone.]",1,NA,"The Independence Inn","stage direction"
312,"MICHEL: Independence Inn, Michel speaking. [pause] No, I'm sorry, we're completely booked.",1,"MICHEL","The Independence Inn","dialogue"
313,"[Lorelai opens an envelope and pulls out a letter. She reads it and gasps]",1,NA,"The Independence Inn","stage direction"
314,"CUT TO LORELAI'S HOUSE",1,NA,"Lorelai's House","location"
315,"[Lorelai is walking around while on the phone.]",1,NA,"Lorelai's House","stage direction"
316,"LORELAI: I'm holding for Miss Bell. I've been trying to get a hold of her all day. [pause] Lorelai Gilmore. [pause] Hi! Oh, hi, hi. Yeah, uh, my daughter Rory has just been accepted - yay. [pause] Thank you, and, um, I got the invoice for your enrollment fee. Wow, that is a lot of zeros behind that five. [pause] Uh huh. Okay, well, I guess what I'm wondering is if you couldn't take, say, part of it now, just to get her going? [pause] Well, but she's supposed to start Monday. It just doesn't give me a lot of time to pull a bank job. [pause] Well, never mind, I was just kidding. [pause] No, a bank job is robbing a bank but -- [pause] Uh-huh. Oh, no. No, no, no. I don't want you to give up her space. I'll just -- I'll have to figure it out. [pause] Okay. No, thank you. It's been a real treat talking to you. [pause] Yeah. Bye-bye.",1,"LORELAI","Lorelai's House","dialogue"
317,"CUT TO LORELAI'S FRONT PORCH",1,NA,"Lorelai's House","location"
318,"[It's nighttime. Lorelai and Sookie are talking on the porch.]",1,NA,"Lorelai's House","stage direction"
319,"LORELAI: What do I do? What do I do? What do I do?",1,"LORELAI","Lorelai's House","dialogue"
320,"SOOKIE: You can have anything I own. My car! Sell my car.",1,"SOOKIE","Lorelai's House","dialogue"
321,"LORELAI: Oh, sweetie, no one wants your car.",1,"LORELAI","Lorelai's House","dialogue"
322,"SOOKIE: Yeah.",1,"SOOKIE","Lorelai's House","dialogue"
323,"LORELAI: There's something I haven't thought of, I know there is. There's something out there staring me right in the face. I just. . .I haven't seen it.",1,"LORELAI","Lorelai's House","dialogue"
324,"SOOKIE: You know, you might consider calling your par--",1,"SOOKIE","Lorelai's House","dialogue"
325,"LORELAI: No.",1,"LORELAI","Lorelai's House","dialogue"
326,"SOOKIE: But I don't think you have a --",1,"SOOKIE","Lorelai's House","dialogue"
327,"LORELAI: Stop.",1,"LORELAI","Lorelai's House","dialogue"
328,"SOOKIE: You can at least go and --",1,"SOOKIE","Lorelai's House","dialogue"
329,"LORELAI: Uh.",1,"LORELAI","Lorelai's House","dialogue"
330,"SOOKIE: Okay, can I say one more thing? I think it's your only option.",1,"SOOKIE","Lorelai's House","dialogue"
331,"LORELAI: Sookie, there are several chapters from a Stephen King novel I'd reenact before I'd resort to that option.",1,"LORELAI","Lorelai's House","dialogue"
332,"SOOKIE: Okay, dropped. Dropped.",1,"SOOKIE","Lorelai's House","dialogue"
333,"LORELAI: Thank you.",1,"LORELAI","Lorelai's House","dialogue"
334,"[Rory comes outside in her Chilton skirt, which is too big on her.]",1,NA,"Lorelai's House","stage direction"
335,"RORY: Mom? So what do you think?",1,"RORY","Lorelai's House","dialogue"
336,"SOOKIE: [enthusiastically] Wow, it makes you look smart!",1,"SOOKIE","Lorelai's House","dialogue"
337,"RORY: Okay, no more wine for you. Mom?",1,"RORY","Lorelai's House","dialogue"
338,"LORELAI: You look like you were swallowed by a kilt.",1,"LORELAI","Lorelai's House","dialogue"
339,"RORY: Fine, you can hem it. A little.",1,"RORY","Lorelai's House","dialogue"
340,"LORELAI: Ooh.",1,"LORELAI","Lorelai's House","dialogue"
341,"RORY: Only a little.",1,"RORY","Lorelai's House","dialogue"
342,"LORELAI: Okay. Or I could hem it a lot.",1,"LORELAI","Lorelai's House","dialogue"
343,"RORY: No, you're not. I don't want it to be too short.",1,"RORY","Lorelai's House","dialogue"
344,"[They all walk inside.]",1,NA,"Lorelai's House","stage direction"
345,"RORY: I can't believe tomorrow's my last day at Stars Hollow High.",1,"RORY","Lorelai's House","dialogue"
346,"LORELAI: I know.",1,"LORELAI","Lorelai's House","dialogue"
347,"RORY: Today I was so excited I dressed for gym.",1,"RORY","Lorelai's House","dialogue"
348,"LORELAI: You're kidding!",1,"LORELAI","Lorelai's House","dialogue"
349,"RORY: And I played volleyball.",1,"RORY","Lorelai's House","dialogue"
350,"LORELAI: With other people?",1,"LORELAI","Lorelai's House","dialogue"
351,"RORY: And I learned that all this time I was avoiding group sports?",1,"RORY","Lorelai's House","dialogue"
352,"LORELAI: Yeah?",1,"LORELAI","Lorelai's House","dialogue"
353,"RORY: Was very smart because I suck at them.",1,"RORY","Lorelai's House","dialogue"
354,"[Lorelai begins to pin up the skirt.]",1,NA,"Lorelai's House","stage direction"
355,"LORELAI: Well, yeah, you got that from me.",1,"LORELAI","Lorelai's House","dialogue"
356,"SOOKIE: Where's your paté?",1,"SOOKIE","Lorelai's House","dialogue"
357,"LORELAI: At Zsa Zsa Gabor's house.",1,"LORELAI","Lorelai's House","dialogue"
358,"SOOKIE: Right. I'm going to the store because you have nothing. You feel like duck?",1,"SOOKIE","Lorelai's House","dialogue"
359,"LORELAI: Ooh, if it's made with chicken, absolutely.",1,"LORELAI","Lorelai's House","dialogue"
360,"SOOKIE: I'll be back.",1,"SOOKIE","Lorelai's House","dialogue"
361,"LORELAI: Bye.",1,"LORELAI","Lorelai's House","dialogue"
362,"[Sookie leaves.]",1,NA,"Lorelai's House","stage direction"
363,"LORELAI: All right. This will give you an idea. Go see how you like it.",1,"LORELAI","Lorelai's House","dialogue"
364,"RORY: Okay. I love being a private school girl.",1,"RORY","Lorelai's House","dialogue"
365,"[Rory heads to her bedroom to check her skirt. Lorelai stares at pictures on the mantle.]",1,NA,"Lorelai's House","stage direction"
366,"CUT TO ELDER GILMORE RESIDENCE",1,NA,"Emily And Richard's House","location"
367,"[Lorelai sits on the runner of her Jeep outside a large, imposing house]",1,NA,"Emily And Richard's House","stage direction"
368,"[Cut to the door opening from the inside of the house. Lorelai is standing on the porch.]",1,NA,"Lorelai's House","location"
369,"LORELAI: Hi, Mom.",1,"LORELAI","Lorelai's House","dialogue"
370,"EMILY: Lorelai, my goodness, this is a surprise. Is it Easter already?",1,"EMILY","Lorelai's House","dialogue"
371,"LORELAI: [laughs nervously] No, I just, uh, finished up my business class and I thought I would stop by.",1,"LORELAI","Lorelai's House","dialogue"
372,"EMILY: To see me?",1,"EMILY","Lorelai's House","dialogue"
373,"LORELAI: Yes.",1,"LORELAI","Lorelai's House","dialogue"
374,"EMILY: Well, isn't that nice. Come in.",1,"EMILY","Lorelai's House","dialogue"
375,"LORELAI: Thanks.",1,"LORELAI","Lorelai's House","dialogue"
376,"[She walks inside and they walk to the living room]",1,NA,"Lorelai's House","stage direction"
377,"LORELAI: The place looks great.",1,"LORELAI","Lorelai's House","dialogue"
378,"EMILY: It hasn't changed.",1,"EMILY","Lorelai's House","dialogue"
379,"LORELAI: Well, there you go. How are the girls at the bridge club?",1,"LORELAI","Lorelai's House","dialogue"
380,"EMILY: Old.",1,"EMILY","Lorelai's House","dialogue"
381,"LORELAI: Well...good.",1,"LORELAI","Lorelai's House","dialogue"
382,"[Emily and Lorelai take seats opposite each other.]",1,NA,"Lorelai's House","stage direction"
383,"EMILY: You said you were taking a business class?",1,"EMILY","Lorelai's House","dialogue"
384,"LORELAI: Yeah, mmhmm, yeah. I'm taking a business class at the college twice a week. I'm sure I told you.",1,"LORELAI","Lorelai's House","dialogue"
385,"EMILY: Well, if you're sure then you must have. [long silence] Would you like some tea?",1,"EMILY","Lorelai's House","dialogue"
386,"LORELAI: I would love some coffee.",1,"LORELAI","Lorelai's House","dialogue"
387,"RICHARD: [calls from another room] Emily? I'm home.",1,"RICHARD","Lorelai's House","dialogue"
388,"EMILY: We're in here.",1,"EMILY","Lorelai's House","dialogue"
389,"[Richard enters the room]",1,NA,"Lorelai's House","stage direction"
390,"LORELAI: Hi, Dad.",1,"LORELAI","Lorelai's House","dialogue"
391,"RICHARD: What is it, Christmas already?",1,"RICHARD","Lorelai's House","dialogue"
392,"EMILY: Lorelai was taking a business class at the college today and decided to drop in to see us.",1,"EMILY","Lorelai's House","dialogue"
393,"RICHARD: What business class?",1,"RICHARD","Lorelai's House","dialogue"
394,"EMILY: Well, she told us about it, dear, remember?",1,"EMILY","Lorelai's House","dialogue"
395,"RICHARD: No.",1,"RICHARD","Lorelai's House","dialogue"
396,"LORELAI: Well, actually, I came here for a reason. Dad, would you mind sitting down for a minute?",1,"LORELAI","Lorelai's House","dialogue"
397,"RICHARD: You need money.",1,"RICHARD","Lorelai's House","dialogue"
398,"LORELAI: I have a situation.",1,"LORELAI","Lorelai's House","dialogue"
399,"RICHARD: You need money.",1,"RICHARD","Lorelai's House","dialogue"
400,"LORELAI: Dad, will you just please let me get this out, okay? Um, Rory has been accepted to Chilton.",1,"LORELAI","Lorelai's House","dialogue"
401,"EMILY: Chilton? Oh, that's a wonderful school. It's only five minutes from here.",1,"EMILY","Lorelai's House","dialogue"
402,"LORELAI: That's right, it is. She can start as early as Monday. Um, the problem is that they want me to put down an enrollment fee plus the first semester's tuition, and I have to do that immediately or she loses her spot.",1,"LORELAI","Lorelai's House","dialogue"
403,"RICHARD: So, you need money.",1,"RICHARD","Lorelai's House","dialogue"
404,"LORELAI: Yeah. But it's not for me, it's for Rory. And I fully intend to pay you back every cent. I don't ask for favors, you know that.",1,"LORELAI","Lorelai's House","dialogue"
405,"EMILY: Oh, yes, we know.",1,"EMILY","Lorelai's House","dialogue"
406,"RICHARD: I'll get the checkbook.",1,"RICHARD","Lorelai's House","dialogue"
407,"LORELAI: Thank you. You have no idea. Thank you.",1,"LORELAI","Lorelai's House","dialogue"
408,"EMILY: On one condition.",1,"EMILY","Lorelai's House","dialogue"
409,"LORELAI: [mumbles to herself] So close.",1,"LORELAI","Lorelai's House","dialogue"
410,"EMILY: Since we are now financially involved in your life, I want to be actively involved in your life.",1,"EMILY","Lorelai's House","dialogue"
411,"LORELAI: What does that mean, Mother?",1,"LORELAI","Lorelai's House","dialogue"
412,"EMILY: I want a weekly dinner.",1,"EMILY","Lorelai's House","dialogue"
413,"LORELAI: What?",1,"LORELAI","Lorelai's House","dialogue"
414,"EMILY: Friday nights, you and Rory will have dinner here.",1,"EMILY","Lorelai's House","dialogue"
415,"LORELAI: Mom...",1,"LORELAI","Lorelai's House","dialogue"
416,"EMILY: And you have to call us once a week to give us an update on her schooling and your life. That's it. That's the condition. If you agree, you'll come to dinner tomorrow night and leave here with a check. Otherwise, I'm sorry, we can't help you.",1,"EMILY","Lorelai's House","dialogue"
417,"LORELAI: I don't want her to know that I borrowed money from you. Can that just be between us?",1,"LORELAI","Lorelai's House","dialogue"
418,"EMILY: Does seven o'clock work for you?",1,"EMILY","Lorelai's House","dialogue"
419,"LORELAI: [with a forced smile] Perfect.",1,"LORELAI","Lorelai's House","dialogue"
420,"CUT TO STARS HOLLOW HIGH",1,NA,"Stars Hollow - Exterior","location"
421,"[Rory is cleaning out her locker with Lane.]",1,NA,"Stars Hollow - Exterior","stage direction"
422,"RORY: And we get to wear uniforms. No more having people check you out to see what jeans you're wearing 'cause everyone's dressed alike in boring clothes and just there to learn.",1,"RORY","Stars Hollow - Exterior","dialogue"
423,"LANE: Okay, there's academic-minded and then there's Amish.",1,"LANE","Stars Hollow - Exterior","dialogue"
424,"[They start walking down the hallway. Rory is carrying a box full of books and papers.]",1,NA,"Stars Hollow - Exterior","stage direction"
425,"RORY: Funny.",1,"RORY","Stars Hollow - Exterior","dialogue"
426,"LANE: Thank you! So I told my mom you're changing schools.",1,"LANE","Stars Hollow - Exterior","dialogue"
427,"RORY: Was she thrilled?",1,"RORY","Stars Hollow - Exterior","dialogue"
428,"LANE: The party's on Friday. I gotta go. I have to have a pre-hayride cup of tea with a future doctor. How do I look? Korean?",1,"LANE","Stars Hollow - Exterior","dialogue"
429,"RORY: Spitting image.",1,"RORY","Stars Hollow - Exterior","dialogue"
430,"LANE: Good. Bye.",1,"LANE","Stars Hollow - Exterior","dialogue"
431,"RORY: Bye.",1,"RORY","Stars Hollow - Exterior","dialogue"
432,"[Lane leaves. Rory drops a book and some papers. As she bends down to pick them up, she turns and sees a guy standing right beside her. It's the same guy who watched her and Lane walk into the school a few days earlier.]",1,NA,"Stars Hollow - Exterior","stage direction"
